pron,offset
yäng2 ziu1,4600117
fui1 ye6 ce1,4604315
säm2 däk2,4609453
yi1 gung1 wäi4 säu2,4613442
löng1 sam1 näp2,4620670
gau1 yim6,4626121
läng6 häng4 wung1 pai4,4630214
läu1 siu1 päng4 wung1,4638382
ca1 ting1 gung6 di6,4646132
wung6 wo4,4654300
äu1 su1,4657766
me1 cung1 fi1,4662486
bäk2 si4 bäk2 säk6,4667311
duk6 ying4,4674016
yäu1 hong4,4677273
däng2 täi1,4680844
yim2 zöng1,4684624
düng1 düng1,4688926
cöng4 päng4 næng4 gwu1,4693019
wui6 zöng2,4701083
cöi4 wa4 cäk2 zung1,4705385
löng1 ging6,4712090
bæk6 leng1,4716288
söi2 se4 cäng1,4719963
lo4 bæk6 zäi2,4725310
wai6 wa2,4730553
du1 teng1,4734646
sam1 käp2 ping2,4738948
säng4 cäng1,4744191
cäi4 zäng2,4748807
fung1 päng4 long6 zäng6,4753109
yöng4 uk2 däu6,4761277
hæng4 löi4 sim2 ding6,4766624
säu1 si6,4773225
löng1 zöng1,4777736
fong1 se6 beng6,4782247
säk2 mung1,4787698
cung4 säk6 ziu1 löi4,4791791
kung4 zöi1 mæng1 da2,4798810
häng1 sung1,4804993
zöi1 da2,4809191
däu6 ze6,4813493
ceng2 säk6 fæng6,4817691
däng6 gäng2 säng4,4823456
tæng1 zäng1,4829534
säp2 du6 gäi1,4833523
köng4 diu6,4838870
su1 häu2,4842650
züng2 dæk6,4847161
däu2 lok6 fui2,4851150
cäng1 ning4,4856079
ha6 yip6,4859336
häi6 næng6,4863011
mäi1 zöi2,4866582
sæng1 yüng4,4870884
gäm2 zäk2,4874350
dai1 söng1,4878339
ting1 lok6 li1,4882746
zæng1 bäng1 täu4,4887257
päng4 fuk6,4891559
cäk2 muk6,4895234
sæng1 göng1,4898700
zök2 mäng4 pai4,4903107
dai6 ga1,4908976
zöi1 ga1 söng1,4912756
fui1 wung6 siu1,4917894
zöng2 gwung1,4922928
zü2 da2 bäng2 pai4,4927335
do1 bäk2 säng1 su2,4935503
bäng2 mi6 säng1 wuk6,4942417
zök6 söng2,4951317
yäng4 yäng6 yi4 gai2,4955933
cüng1 so1 ba1 si2,4964415
zäp2 cäi4,4971538
päng4 wung1 zung1,4975213
häng4 gung1,4979829
ha6 ba2,4984027
löng1 sam1 ha1,4987702
läng4 yäng1,4992736
liu4 näng4 sæng2,4996829
cäk2 yäk6 sing1,5001758
yung2 säk2,5007105
sing1 mäng4 go1 säng1,5010885
hi1 säk2,5017486
zük6 däng2,5021579
häu2 ki4 döi6,5025568
säm1 gæng1 säi1 zok2,5030497
löng1 säu2 zäng2 bi6,5038561
mäng6 zäi2,5046729
hüng1 wo4,5050927
häu2 yi1,5053975
ho6 zöi1,5058068
häu2 cü1,5062057
mi6 hæng4 gwo1,5066359
fi4 zäi2,5071393
gäng1 giu1 säng1,5075591
häu2 däk2 gwo1,5080416
gung1 da2,5084509
hung4 dong2 dong1,5088707
mäng6 ha1,5093845
siu1 läm4 küng4,5097207
gwo1 sæng1 ce1,5101823
lik6 wäi4,5106543
su1 gü1 mong1 lok6,5110532
säng6 zung6,5118805
cung1 fäng6 hau2 lü6,5122898
mu4 söng6,5129708
da2 gwäng2,5133801
yi1 sæng1 bong6 söi2,5137685
wa4 wäi4,5144704
häng4 lip6,5147961
mäk6 säk6,5151218
hæng4 la1,5154998
gäng1 yim6,5158360
yuk6 duk6 su1,5162140
löng1 cing4 cung1,5168218
wui1 häu1,5173774
zing1 lök6 fo2 bung6,5177763
liu1 düng6,5185827
gau1 höng2 ngok6,5190234
söi6 si6 gäi1 yäk6,5194432
da2 yüng4 cöng4,5201451
zäu2 hü1 däi2 hi1,5205649
säng1 läng4,5211623
wäi1 läng4 däng6 gai1,5215298
da2 däk2,5224093
ok2 cäu1,5227455
ziu1 ziu1 mu6 mu6,5232175
säng6 häi6 säk2,5239612
hük2 yöng1 löng6,5245063
bäk2 düng6,5249992
sam1 cöi1 si1 ceng2,5253249
ha6 fæng4,5261731
zap6 fi1 säng4 si6,5265406
li1 siu1 gwong1,5273783
si1 häu4 bäk2 ca1,5279130
dung6 dæng6,5286149
hong1 säng1,5290138
gung6 söng1 säng6 gü2,5294545
säng1 dæng1 fai1 lok6,5303027
hok6 sæng1 bäu1,5308792
läng1 ham4 zü2 ying2,5313721
gi1 zöi1,5320844
si1 köng4,5324937
läu4 gung1 ga1,5329135
löng1 ho4,5334064
gwung2 ngok6,5337844
säu1 se6,5341101
zäng1 tung1,5345299
bäk2 päng4 zäk2 mäng4,5349497
se6 zäng1,5356098
da2 mo4,5360400
si1 hau6,5363448
yäk2 ning4 bung1 zöi2,5367750
cau2 sæng2,5374560
zim1 süng1 häk2 bok6,5378967
päng4 wung1 zi2,5385568
bäk2 säk2 gung1 bung2,5390497
bäi1 söng1,5398038
yäu6 da2,5402758
gung1 zäng1 zäng1,5406538
gwai1 säu1 ga1 zöng2,5411467
söng6 mäng4,5418381
cüng4 fu1 gi1,5422265
söng6 m4 däu1,5427716
sæng1 ha1 säm1,5432436
säng4 cüng4,5436947
sü1 wa6,5441040
zi1 yäu4 dam6 däng6,5444820
ling6 zeng1 hok6 læng1,5452361
bi6 næng6,5461052
säk6 löng6,5464727
ngik6 gai2,5468402
häng4 hæk2,5472704
häu2 säi2 häu2 yung6,5476693
gwäng2 gwa1 læng6 suk6,5484130
yi1 gäng1 fui1,5489477
yäk2 hi1 ho1 säng4,5494824
säu2 söng6,5501216
yäng1 cung1 yü4 sæng1,5505414
läng4 yi6,5513269
yäk2 cäi4 hü1,5517467
zäu2 ceng1,5521978
cäk2 säng4,5526594
yäng4 säng1 yü4 mung6,5530269
däng2 gwa1 gwa1,5537601
säng4 gäng1 wui6 fo1,5542217
yuk6 muk6,5549445
fäi1 gai2,5552702
dai1 zök6,5557318
häu2 säng1 fu2,5561202
täu4 hong4 sü1,5566862
si2 zu6 læng6 zu6,5572105
si6 wäi6,5579124
fu6 wo6,5583008
wæng1 zäi2 hap6,5586474
säm1 säu4 dai6 häng6,5591090
löng1 cüng4,5598004
täi2 wui6,5602306
läu4 zung2,5605772
gi2 du6,5610283
dam1 geng1 säu6 pa1,5613749
yäu1 näm2,5621604
hung1 wa6,5625488
za1 da2,5629268
zip2 sing1 säng1,5632943
häu2 ngik6,5638499
zäu1 zäk2,5641861
hau6 dung2,5645641
si3 häu1,5650257
tam1 zök6 su1,5654664
gäm1 läu1,5661265
döi1 da2,5664940
yäng4 di1 sing1,5669033
güng2 tu2 cung4 löi4,5675111
sæng2 si1,5680771
ni1 säk6,5685178
zöi1 su1,5688853
pau2 ha1 bu6,5693364
häng2 cung1 yiu1,5698293
gung1 gau1 ce1,5703118
häu2 zäng1 söng4,5708465
ce1 mi1,5713081
deng1 sü1 deng1,5717070
yäu4 däu6,5722730
da2 yäng4,5726719
tüng1 gau1,5729558
säng1 ngok6,5733965
läu4 ha6,5737640
tung1 häng4,5741315
cam1 zäng1,5744886
bing6 yü1,5748979
læng6 mi1,5753177
yäu1 däu6,5757375
säk6 gwäi2,5761259
næng4 yi1,5765561
häu2 si2,5769863
sing1 nai1 yäu4,5774479
da2 löng4,5779617
cü2 ha1 nüng1,5782874
cäm4 gong1,5787594
löng1 ha1,5791687
fäng2 leng1 gung1 lu6,5795362
ham1 sæng1 ham1 si2,5801545
se6 zung1,5809400
wäi1 du6,5813702
löng1 go1 bau1,5817586
söng6 lik6,5822515
zäk6 dæk6 ce1,5825877
mong4 gi1,5831537
beng6 ga1,5835630
hæng4 söi2,5839305
yi1 zöng2,5843503
dap6 cäng1,5848119
si6 fæk2 gäng1 gwo1,5852212
zik2 yäk6 sing1,5859753
säu2 da2,5865413
söng1 zü6 löng1 yung6,5869611
gäng1 gung1 zi1 niu1,5877884
cäu1 diu6,5884380
ping1 häk2,5888369
däu6 gäu1,5892044
läu4 zäk2,5896137
ba1 cöi1,5899708
säk6 luk6,5903383
ha6 hü1,5907058
cöi1 ha1 söi2,5910315
si6 säng4,5915244
zäng1 häu2 hi1,5919860
fuk2 se6 læng1 kök2,5924580
dam6 cäk2,5932017
söng1 häu2,5936006
yi1 säk6,5940517
da2 da2 nau6 nau6,5944819
häng4 dung6 bäk2 bing6,5950375
wäk2 da2 säng4 ziu1,5957394
gü1 gäu1 bäk2 ha6,5965562
häu2 säu6,5971640
mui1 hong4,5975942
häk2 zäi2,5979722
löng1 käu4,5983397
cung4 zung1 zok2 gäng2,5987490
däng2 zü6 dong1,5995136
däng2 gok2,5999856
yök6 da2,6003845
dai6 diu6,6007834
cöi4 gäng1 ying2 yüng4,6011614
da2 gau1,6018319
töi1 häng4,6022203
säng4 hæk2,6025669
gi1 säng1 cung4,6029449
ha6 lok6 bäk2 mäng4,6034169
m4 häi6 yäng1 wäi6,6041710
gwong1 sing1,6047579
teng1 gäu1 teng1 wa6,6051568
cäi4 zöng1,6058169
fui1 gung1 su1,6062471
söng1 sing1,6067922
döi1 ngäu4 tæng4 käm4,6072120
bi1 yäk2,6077989
zi1 ha6,6081978
gwæng1 mäi1,6085653
ha6 gwäi6,6089224
löng1 päi1,6093317
fäk6 gäng1,6097410
hæk2 ce1,6101503
si6 säng1 fa1,6105701
wæng1 zäi2 däu6,6110735
häng4 dung6 ding6 wa2,6115664
zöng2 gäng1 gwok2,6122683
bæk2 tæng4 zai1 zü2,6127926
säk2 cüng4,6135467
yäng1 se4 cäk2 dung6,6139142
deng1 pai4,6146997
hing2 läng4,6151299
gäng1 zung6,6154556
yim2 yöng2,6158545
su1 muk6 zi6,6162847
söng1 ling4 däng1,6168194
ha6 zöi6,6173123
cäng1 ning4 ki4,6176485
mui1 da1,6181205
ziu1 se6,6185194
cöng4 tu4,6189601
ting1 süng4 di6 züng1,6193381
bæng2 zäi2,6201445
ng6 da2 ng6 zong6,6205434
gäng1 sæng1 yäng4 si6,6210259
gäm2 wäi4,6217173
cöng1 ha1 go1,6220744
long4 cong1,6225046
zi6 häng4 liu1 düng6,6229453
da2 lung4 tung1,6237726
mäu4 gung1 zäi2,6242237
co1 lüng2 gäm2 gok2,6247375
zäng1 yi4 zung6 zi1,6253349
fong1 ha6 säm1,6260159
fong1 sæng1,6265715
fäng1 duk6,6270017
yung6 ding6 wa6,6273692
häu2 zäi2,6278830
wäi6 zi6 gi2,6282923
cam1 cöi1,6288374
dai6 ga1 lok6,6292467
häu2 cöng4,6296665
zöng1 yi6,6301281
läu1 päu1,6305374
ce1 fong4,6310199
säu6 sæng1 cüng1 däu6,6313979
da2 gäu2,6322356
sung4 sæng1 zäng1 läng1,6326449
gwui2 däu6,6334931
däng6 siu2 päng4,6338711
bi6 cäm1 fui6,6343849
cü1 cong4 löng6,6350763
söng6 gok2,6356110
cöng4 cäng4,6360203
züng2 yi4 si6 sing1,6364296
na1 go1,6372569
dap2 bing6 ce1,6376244
cöng4 sæng2,6381173
gong2 do1 co1 do1,6385475
cüng4 dæk6,6390926
fæk2 säng1 gwo1,6395228
yuk6 gäng1,6400157
sæng1 sek6 fui1,6403832
yöng4 cöng4 yi4 hü1,6409910
näp2 däk6 bäk2 päng4,6417556
gäm2 yöng6,6423634
cüng4 zäng1 gi1,6427309
æng1 gau1,6432552
cung4 yung4 zäu6 yi6,6437481
cöng4 zäu1,6445336
säi1 däu6,6449638
zöi1 hæk2 ce1,6453627
zäng1 yäng1 zü2 yi6,6458765
yi1 si2,6465157
yäk2 di6 löng1 gim2,6469668
læng6 ping2,6475433
siu2 hek2,6479944
säu2 töi1 ce1,6484351
fäi1 ha6,6488967
häu2 liu1,6492433
hung4 tu4 däu6,6496317
däi1 däng2 säng1 mäk6,6501977
zo2 söng6 gok2,6509205
säk2 si6 fung1,6514030
æk2 däu2,6520108
züng1 cap2,6524201
seng4 säi1,6528817
zi6 tæng4 zi6 cöng1,6532910
co1 læng1 bæng2 däng1,6540556
gäm1 zing6,6546739
tai1 cöng4,6550832
cung1 söng1,6554821
yi1 säng1,6559332
yiu2 zäng1,6563843
ding6 hi1 däu6,6568041
suk6 hong4,6573179
säk2 hæng4 säk2 zäu2,6576645
siu2 kai2,6584918
bok6 ho4,6589429
söi2 gwo1 ap2 bui1,6593000
söng6 cüng4,6598556
na1 pa1,6602649
sæng1 zäk2,6606115
pau1 tong1,6609581
söng6 ming6,6613674
ce1 li4,6617454
næng4 fung1,6620711
mong6 nü1 säng4 fung6,6625640
gai2 fui1,6633390
mui4 læng6,6637379
yü4 ci1 läu1 fæng6,6641472
pau1 ca4,6649118
bo1 zung2,6653525
zuk2 se4,6657723
züng1 yäu6,6661816
da2 däk2 mæng6,6665700
säng1 täi2 läk6 häng4,6670211
yung6 zäng6,6677648
läu1 ping1,6682055
tik2 säu1,6686566
täu4 zöi1,6690555
gau2 häu2,6694648
ga2 fæk2,6698950
ting1 si1,6702834
tiu4 mi6,6707241
yäu1 häu2 do1 yäng4,6711230
gwung1 hau6,6716681
cüng4 mui4,6720670
da2 ziu1,6724345
häk6 bau1,6728020
bo1 lo4 deng1,6732113
häng4 zäng1 wui6 yi1,6736520
gäng1 gi2,6743957
se4 ying1,6748050
wa6 mi4,6752143
yäu1 täng4 wa4,6755714
läi6 häng4 gung1 zok2,6760539
hung1 gong1,6767244
yiu1 cäng2,6771337
fung6 läu4 zip2 bui1,6775848
fong1 mäu6,6783076
ok2 ba1,6786751
säng4 mäng4,6790635
häu2 me1,6794519
gwa1 gwa1 cäu4,6798194
häng1 du6,6802601
säng4 löng4,6806590
gäng6 pai4,6809847
wa6 sæng1,6814149
da2 gæk2 zäi2,6817824
mu4 fung6 ling4 zip2,6822544
säk6 zap6 säng1,6829458
mæng6 ok2,6835014
sæng2 fo1,6839003
cam1 zing2,6842887
päng4 zäng6,6847398
gong2 ha1 siu1,6851491
m4 häu2 säk6,6856002
gi2 gäng1,6859677
säng4 gau1 ga1,6863561
cai1 yäng4,6868595
töi1 söng1 bäu1,6871957
gäp2 gong1,6877304
tung4 zung2,6880666
häng4 zong1,6885282
cæng4 bäu6 bäk2 yäng4,6889271
bung1 tong4 fæng1,6896290
säk6 gwo1 säi1,6901950
zing6 zäng1,6906984
gäng1 däi1,6911286
häu2 zöng6,6915170
gwong2 wa4 gai1,6919472
cap2 bæng1 säng1,6923774
häu2 züng2,6929539
zäng1 mäng4 dük6 li6,6934259
yäng1 du6 gäu1,6940546
hung1 zung1 ba1 si2,6945789
mong1 söng6,6953017
zäu1 zäi2,6957319
gi2 gäng6 ha1,6961412
duk6 säng1 säng1 wuk6,6965610
wäi6 mäng4 cäng2 mäng6,6973256
köng4 säm1 zäi1,6980588
säng1 wuk6 fäi1,6985831
löng1 po4 süng1,6991387
so2 yi1 wa6,6996316
bæk6 täng1 täng1,7000409
yäu4 lok6 cöng4,7005756
fæng1 löi4,7010685
däng2 zü6 dong1 sing1,7013838
suk6 säk6 dong1,7020439
züng6 gi1,7026726
häu2 do1 mäng1,7031342
cäng1 zing1,7035853
säng4 wäi4 päu1 yäng2,7039842
zung1 gwu2 ce1,7047070
sü1 siu2 dong1 yeng4,7052417
cam1 ga1,7059018
läng1 zöng2 töi4,7063216
cüng4 sü1 sing1,7068563
ying1 mæk6 ping2,7074850
fa1 säng1,7079779
säng4 bung2,7083663
yäng4 ha6,7088279
da2 cäng1,7091954
säng4 wäng4 ding1 däu2,7095629
läu1 yäng4 zäng1,7103797
häu2 wa6,7108935
gwu2 ding2 yäm1 ngok6,7112610
gäu1 säng6,7119629
zöi1 däi1 hæng6 du6,7124036
zip2 zöi1,7131786
löng1 säu2,7135461
sæng1 däu6,7139763
bi2 yäng4 wa6,7143543
sam1 cöng4 löng1 düng2,7147950
cü4 bäng6 yäu1 zeng1,7156850
yuk2 ha1,7165123
tiu4 cäng4,7168067
yäng1 zök6,7172265
gi2 säp6 ha1,7176149
gok2 zung2,7180347
cüng4 yim1,7184649
gwong2 fuk2 däu6,7188533
häu2 tam1 tam1,7193358
zung1 zäk6,7198183
söi6 si6 güng2,7201963
ciu4 mung4,7207623
da2 gung1 zok2 yäp2,7211507
löng1 mäng4 sam1 yü1,7218212
læng6 zöng1,7226798
mong4 läng4,7231623
läng4 se1 säng2 säng4,7235507
su1 bæk2 go1,7243675
bäi1 säu2,7248709
yung4 yung4 si1 yü1,7253534
däk6 zi2,7261702
yi1 gäng1 m4,7265900
fong1 cöng4 söng1 ngæng1,7270098
da2 ga1 gip2 se1,7278371
muk6 säm6 mo1,7284031
zük6 döi1 läng4 du6,7290841
täi2 wui6 säu6 zäng1,7297442
cöng4 zi6 gäu2 wung1,7305297
yiu2 däu6,7312734
cüng4 gäu1 si6,7316827
löng1 zung1,7323010
kai2 sü1,7327208
cüng4 zi2,7331510
m4 næng4,7336021
dai6 si1 käp2,7339174
häk2 zung2 yäng4,7344312
mäng6 häu6 ha1,7348510
cöng4 säng1 gwo2,7352708
si2 næng6,7357742
zäng1 gwung1,7361626
liu4 nü1 zäi2,7366033
säng1 ngai4,7370753
zäng1 wäi1 hung4,7374742
se6 yäp6,7379253
bing1 hong4,7383137
cüng4 wäi4 gai1 wa2,7386499
gæng1 næng4,7392891
zäng1 yuk6 säng4,7396566
leng1 m4 leng1 zäi2,7401495
gäu2 säng4,7406946
züng2 zip2,7411039
bäk2 säk2,7415237
gwu1 zäng1,7419017
dæng6 ca1,7423006
du6 yäk6 yü4 ning4,7427099
zo6 säk6 sæng1 bäng1,7434536
läng1 gong2,7442704
gai2 gap2 gwäi1 ting4,7447111
zök2 säk6,7454130
ming6 ceng1,7458641
cung4 säng1,7463152
zäu2 wäi4 söng6,7467454
si6 nung4 gung1 söng1,7471965
züng1 yäu4,7479506
cäm4 fung1 zok2 lok6,7483495
cung4 cäk2 gong1 wu4,7490096
ce1 li4 kö4,7497951
gäu1 wu6 ce1,7502567
kö4 gwa1,7507392
zuk2 gok2,7511590
löng1 läu1,7515683
ha6 yü1,7519672
ngo1 yi1 gäng1,7523661
fäng6 zi2 liu6 li1,7528172
sam1 da1,7535191
sæng1 yi1 häng1 lung4,7539389
päng4 wung1 ye6,7545154
säng4 gäng1 zäk2,7549665
yöng1 wo4,7554594
bäu6 tiu1 yü4 löi4,7557956
dam6 si1,7564557
se4 ce1,7569277
siu1 kö4 zi2,7573579
næng4 näng4 ho2 gwäi1,7579344
däk2 si2 pai4,7585631
to1 ka1,7590874
ni4 fung2,7594445
wa4 yäng6 tong4,7598538
ga2 mi6,7603154
säng1 tai1 häi6,7606829
ziu1 hi1,7611863
cäng1 zuk2 se4,7616061
läu4 häng4 kuk2,7620781
fu2 dai6 säu4 säm1,7625501
häng1 yi4 yi6 gü2,7633983
ying4 si6,7641315
wuk6 säk2,7645826
sæng1 cäi4 si6,7649815
ka1 bæng2,7655266
ying6 gäm1 läu4 züng2,7658941
zeng1 zäi2,7667214
siu2 tim4,7671412
hæng4 däk2 tung1,7675401
zung6 ca1,7679912
ga1 ma1 se6 sing1,7684005
bæk2 fa1 cäi4 fong1,7690710
gäi1 zäi2 beng2,7699401
näm2 dim6,7704017
züng1 m4 züng1,7707901
diu6 däi1,7712517
sü1 gai2,7716297
däng2 do1,7720913
sam6 si6 go1 yäng4,7724588
säk6 suk6,7730980
cam1 bai1,7734969
häng1 söng1,7739062
ci2 ying4 ca1 yi1,7743678
du6 su1,7750697
wa4 ha6,7755208
dai6 hüng1 zäi2,7758570
häu2 gäm2,7763395
dai6 sek6 zæk2 si2 hai1,7767593
häu1 zing1,7779627
häu1 däu6,7783929
gäng1 wäi4 ting1 yäng4,7788127
häu2 yäm2 däk2,7795146
ging1 ying4 si1 cäi4,7799553
cung1 go1 leng1 löng4,7807930
mu4 ho2 zäng1 bing6,7813799
zung2 löi6,7820086
da2 säu1,7823866
da2 yüng4 zäm1,7827437
du1 häu2 næng4,7832262
ying4 häng4,7836564
köng4 yäng4,7840344
mung1 fu6 ho6,7844019
däng6 mäk2,7849366
zing1 bui1,7853146
si2 ping2,7857657
beng6 läk6 kæk2,7862168
yäk2 fæng1,7866993
cam1 ng6,7870668
ngük6 wa4 gai1,7874343
löng1 sam1 tiu4,7880735
bäk2 da2 gai1,7886082
ga1 cung1 yü1 hi1,7891011
ok2 däk2,7897925
löng1 lik6,7902018
säm1 si6 cung4 cung4,7905484
yäu4 cai1,7914070
dim2 süng1 häu2 ne1,7918477
zuk2 säng1 zäi2,7924137
cäu1 ha1,7929797
wa4 mäng4,7933368
giu1 su1,7936834
ni1 yi1 wäi4,7940927
mong1 wäi4,7945543
mäk6 säu2 säng4 kwäi1,7949323
fung1 du6 ping1 ping1,7958014
zü6 su1,7965869
wa4 fu1,7970276
mäng4 wäi4,7974474
häng4 zung1,7978149
zäng1 cäu1 dük6 sü2,7982347
bing2 päng4,7989470
ha6 tiu4,7993145
säk6 su1,7996716
zäu6 zik2 häk2,8001854
gäm1 zäu2,8006156
buk6 da2,8010458
täu2 m4 däu2 hi1,8014029
gai2 duk6 zäi1,8019585
du1 häu2 teng1,8024828
ha6 säng1,8029548
zäng1 zung1 bäu1 gwok2,8033328
ce1 zam6,8040660
da2 gung1 fu1,8044126
fæng1 wa2,8049055
cöng4 päu4,8052939
häng4 gwäng1,8057137
züng1 si1 zung6 däu6,8061648
yü1 yäng4 wäi4 sing6,8070652
wæk6 fa1,8078402
ding1 sam1 däu2 si1,8082495
yung6 löng6,8089723
säk6 päng4,8093607
mäu1 teng1 gwo1,8097700
da2 m4 da2 gi1,8102420
gü1 liu1 gai2,8107663
zäng1 bäng2,8112174
fo1 gi6 säng4 gwo2,8116267
fi1 ce1 dong2,8122972
gäng6 bong6,8128006
säng6 yü6,8132204
fuk6 gäk2,8136193
läng4 söi2,8140286
ka1 lung1,8144484
däu1 töi1,8148264
läng1 nam4 wa6 pai1,8152357
sük2 ga1,8159376
ming4 pi1,8162842
züng1 söng6 gäu1 yuk6,8167144
säng1 zöng2,8173431
zung6 häu2,8178151
cung4 se2,8182767
tim1 säk6,8186756
söng6 ha1 söi2,8191058
säk6 m4 säk6 däk2,8195987
gwäi1 zäi2,8201334
gwu2 hi2 pau1 söi1,8205427
fui2 fong4 däu6,8211714
zöng1 lam4 söi6 däu6,8216852
säm1 läng4,8225020
söng6 si1,8228486
yök6 ping2,8233102
zung1 wa4 mui4 hi1,8237091
züng2 bing1,8243378
päng4 yi6 gäng6 yäng4,8247367
mi6 tung4 zök2 lap6,8253863
züng1 mung4,8261300
söng6 ba2,8264975
fuk6 säk6,8269277
näm2 cäng1 co2,8273788
yäu1 häu2 do1,8278717
söng6 söng6 zi1 cæk2,8283542
tai1 siu2,8291606
cäu4 mäu4,8296117
zing1 ce1,8299897
ge1 gäm2 gok2,8304722
näm2 täu4,8309129
cäng2 gäu1,8313327
hai4 zing1,8317525
kuk2 gäu1 wo6 gwa2,8321618
hæng4 wäng4 läu4 söi2,8327383
duk6 säk6,8333984
ce1 mai4 hü1,8338495
näp2 näp2 däk6 däk6,8343006
bing6 gai2,8350338
mi6 bing6,8354849
mäu6 yäk6,8359465
ngo1 du1 gok2 däk2,8362931
yäk2 däng6 m4 wui6,8368382
ni1 näm2,8374460
zäng1 zäng2,8377926
zäng1 sing1 hung2 häu6,8382124
päng4 tæng2,8389874
yäng1 su1,8394490
zi1 säk2,8398897
gäm2 yi1 ye6 häng4,8402886
säng1 mäk6 zung1,8409173
fuk2 se6 sing1,8413893
gäng1 yip6 zäng1 säng4,8420598
yäk2 gung1,8427408
bai6 ga1 zäi2,8431083
gwui2 ha1,8435594
gäi1 ha1 tiu4 su1,8438851
ho4 gwung1,8445765
wäi4 zung6,8449963
häng4 ping1,8453952
gäng1 ki4,8458463
pæng1 sæng1 yük6 leng1,8462765
da2 cäu1 fung1,8469575
ting1 ha6 wäi4 gung1,8474191
bui1 gi1,8481419
läng1 sing1,8485617
wæng4 ping1,8490128
yäk2 säng6,8494221
gwäi2 gäm1,8498210
duk6 ze2,8501885
hæng6 löng6,8505978
ping1 zung6,8509235
si4 häk2 zäng2 bi6,8513224
däng2 ngo1,8521497
tu4 gäng1,8524336
däng1 cäng2,8528743
yäk2 mæk6 söng1 cüng4,8533254
päng4 gwo2 wäk6,8540691
bäng6 häng4 bäk2 bui6,8544471
häu2 do1 du1,8551490
dæng6 tiu1,8556106
fong1 fung4 ga1,8560095
sæng1 ngæng6,8564920
wui4 höng1 kæk2,8568386
song1 säm6,8572688
gäm1 gäng6,8577199
zäng2 cäi4,8581292
säng4 zäk2,8585281
yäp6 mäi1,8589061
läu1 köng1,8592527
mäk2 kek6,8597561
wa6 häi6,8600923
song1 ga1,8604076
wa4 yäng1,8608274
cam1 zing1,8611949
mäi1 biu1,8615833
bæng6 leng1,8619822
ba1 däu6,8623497
säk6 fong1 züng2 bo1,8627277
häu2 nöi6 mäu1,8634191
piu1 siu1,8638702
päng4 dam6 mu4 ki4,8642795
cung1 pau1,8650545
sung1 sæng2,8655265
pau1 da2 fäng2,8659881
do1 su1,8664915
sing1 fa1,8669217
gäm1 ci1,8674146
zip2 bok2 ba1 si6,8678553
ng1 säng4,8687139
säng1 hi1,8691023
säng4 däu6,8695221
fæng2 säng2,8699419
bok2 si6 bæng1,8703512
säng4 dap2,8709068
si2 bui6 ngæng6 gi1,8713266
ni4 nam4,8720807
säk6 yung6,8724378
zöng2 yäu1 yäu1 zü6,8728889
säu2 zok2 zäi2,8735699
sam1 säng1 yäu1 häng6,8741046
ngo1 bi2,8748796
diu6 zäk2,8752158
su1 säp6 mäng4,8755938
gäng1 zäi1 hok6,8761181
cäk2 fäng6 zi1 yäk2,8765901
ging1 gi1 häng4 si6,8772293
mäi1 ba1,8779207
dai6 peng4 mai6,8782673
zi1 cöng4,8787916
hü1 ping2,8792114
cong1 mäng4,8796416
zäng1 zu2 mu1,8799987
sam1 gæng1,8805543
päng4 wäng2,8810054
zak2 si2 lo1,8814147
wong4 gäu2 se6 niu6,8818658
muk6 zung2,8826722
teng1 gong2,8831024
häu2 söng2 yiu1,8835222
ding6 ce1 zam6,8840569
mu4 zek2 zöi1,8845812
tai1 päng4 yöng4,8850950
wung6 söng1,8855566
söng6 häp6 gwäk2,8860077
sæng1 di6,8864588
zäng1 söng1,8868472
cäng1 söi2 wæng1 däu6,8873192
zäng6 cung1,8880211
bing1 zäi1 säng4 bung2,8884618
hai4 wo4,8893204
diu6 du6,8897088
fi1 zäi2,8900972
lo4 säng1 mung4,8905170
zöng6 bæk2 gäm1 gong1,8909786
ze1 häu2,8918477
töi1 däu2,8922570
täu4 ce1,8927186
teng1 sü1,8931697
bung6 zäu1,8936104
da2 gwu2,8940302
sæng1 läng1,8944395
si6 fäu2,8948070
gok2 däk2 mäu1,8952790
säng1 beng6,8957406
ging1 ha1 ming6,8961604
bæk6 lim4,8965906
gäm1 gwong1,8969268
bing1 du6,8973361
sing6 zöng2,8977350
wong4 söng6,8982279
zi6 gung1 ng1,8985954
siu2 fäk2 yuk6,8990570
yäng1 wong4 däu6,8996126
yäk2 ma1 päng4 cüng1,9001369
hek2 yüng1 fæng6,9007761
za1 fung1 zi1 ha6,9014048
da2 ho4 bau1,9020231
züng2 säng1,9024324
cöi2 su1,9028626
löng1 täu4 se4,9033033
höng1 ping2,9038067
säng4 zöng2,9042369
zäu6 gäng6,9046985
tung1 bing6 zäi1,9051078
bäu6 dung6,9056216
cöng4 zi2 däk2 süng1,9060205
däk2 cäk2,9067224
za1 mæng2,9070795
läng1 mäng6,9074261
ping1 säk6,9078041
löng1 ho2,9082030
hing1 ni4 si1 däu6,9086332
hi1 su1 yi1 zäng6,9095023
säm2 zäng1 hau2,9101624
cüng4 piu1,9107284
täng1 zöng1,9111482
mäng4 säk2,9115784
gäng1 wong4 säk2 säk2,9119668
cüng4 sung1 mung4,9126478
da2 zi6 gi1,9130989
täu4 ye1,9135082
zung2 zäi1,9138966
