pron,offset
tam4,5868281
fo4,5873628
sai3,5878035
vang4,5883382
sim3,5889356
seu1,5895539
cam4,5901199
zon4,5906964
ok5,5912520
kai3,5917031
oi3,5922065
hiong4,5927099
co1,5932550
siau4,5937793
kiau3,5942722
dun4,5947233
pin4,5952789
sun1,5958763
liam2,5964528
zo4,5970502
pai4,5975222
bien3,5980047
se3,5985916
vin4,5991054
mo4,5997446
guk5,6001957
biang4,6006155
fai2,6012024
bin1,6016953
si4,6023136
zit5,6028796
ko3,6034561
yam1,6039072
mien4,6045046
zeu4,6051020
get5,6056367
bien4,6061296
kim1,6067165
kong3,6073452
din2,6078799
biau3,6085191
pien1,6089807
siu4,6095990
bi3,6101128
hap6,6106684
di1,6110777
dut5,6116542
sio4,6120844
tin3,6125564
giung1,6131747
kem3,6137303
cung3,6143381
vuk5,6149250
fung1,6153761
hien1,6159421
met5,6165395
hau4,6170115
cui2,6174835
liem1,6180495
pak6,6186887
yit5,6190980
kat6,6195909
dang4,6200002
mung3,6205662
yim4,6211427
bin3,6217505
gau4,6223688
gat5,6228408
hiem1,6233024
zau4,6239311
siap5,6244345
kiok5,6249170
tu3,6253159
sia3,6258193
mau1,6263122
man1,6268051
ciu2,6273920
liau3,6279685
suk5,6284510
liok6,6289021
liet6,6293323
pau4,6298148
lang2,6302868
tung3,6308528
sen4,6314188
hau2,6319953
giam3,6324882
zo3,6330647
doi1,6335890
hiap5,6341446
ciap5,6345853
yuk6,6350469
seu4,6355085
hien4,6360223
fam2,6366197
pet5,6371648
leu2,6376159
siang4,6381506
pau1,6387166
pang2,6392200
sung1,6397547
cau3,6403312
fong4,6408659
tot6,6413902
lat5,6418518
sim1,6423134
fap5,6429735
kiung2,6434037
gip5,6439384
siu2,6444313
zan4,6449973
song3,6455738
iu1,6461294
hin3,6466641
ciam4,6472824
yiu4,6478484
sap5,6483413
dang1,6488238
zang4,6494212
cung4,6499977
gap5,6505428
lin2,6509939
pin2,6516540
bo3,6523141
bot5,6527652
kiuk6,6531850
kang3,6535943
kut5,6541394
ngiok5,6545487
sat5,6549685
vun3,6554510
yi3,6560275
den4,6565726
piau4,6571491
liu1,6576002
zui4,6581245
men1,6586592
loi2,6592670
lang4,6597704
su3,6603364
pi1,6608711
han1,6614685
hoi1,6620241
ziam1,6625588
giok5,6631771
vung4,6635864
dau3,6641838
ga3,6646767
boi4,6651696
ngiap6,6657147
ba2,6661554
sui1,6666588
bun3,6672353
ngi3,6677491
bok6,6683151
zoi1,6687244
mat5,6693009
hin4,6697520
kiun4,6703494
cang2,6708841
sen1,6714919
bak5,6720997
cet6,6725508
si3,6730437
lau1,6736097
mai2,6741235
a2,6745851
yet6,6750885
pung4,6755396
tiam2,6760743
bau4,6766508
ciam3,6771019
foi1,6777097
mien3,6782026
yui1,6788104
ngo4,6793764
long4,6798171
fui2,6803518
yau2,6808447
za1,6813272
pi3,6818723
gam4,6824383
e3,6830043
cen4,6835390
don1,6841155
kiap6,6846920
diam3,6851327
zung3,6857301
hiet6,6863066
fan3,6867577
hen3,6873237
cak5,6879211
zin3,6884140
ban4,6890427
cen2,6895983
cu1,6902270
soi4,6907304
foi4,6912860
lon3,6918311
sa3,6923971
mung2,6929109
vu3,6934665
lai4,6939594
liu4,6944419
feu2,6949139
tan2,6954486
fet6,6959729
tau1,6964031
kiong4,6969169
vung1,6974516
ya3,6979967
bin4,6984478
tau4,6990556
kung1,6995381
mun2,7000728
hang2,7006075
kui3,7011526
li3,7016455
ziok5,7021906
yi2,7026522
a1,7031869
fai4,7037112
toi2,7041832
pong1,7047075
lu3,7052631
cen1,7057456
kan4,7063639
ciau4,7069195
miau2,7074124
du4,7078844
va1,7083564
kin1,7088493
ho4,7094676
ken1,7098978
kuk6,7105161
siong4,7109359
diu3,7114706
tiam4,7119844
sai2,7125295
tuk6,7130955
da1,7135048
hiau1,7140291
fu1,7145429
po3,7150358
bat5,7154974
lam2,7159485
ngam3,7165145
siu3,7170701
ken4,7176048
siet5,7182022
yi1,7186951
yang3,7192716
kam1,7198794
fit5,7204350
cuk5,7209488
mu1,7213999
lin4,7218615
zen4,7224902
lung1,7230771
tang1,7236014
zon1,7241988
cam1,7247753
liak6,7253831
ziau2,7258342
vun4,7263689
kio2,7269872
giu3,7274592
fam4,7279835
oi4,7285182
ti4,7290738
ngiap5,7296189
kong1,7300282
siang3,7305838
sam4,7311812
gin1,7317368
ham3,7323551
bi1,7329107
fun1,7334872
hiu1,7340428
tiak5,7345462
can3,7349869
kat5,7355738
su4,7360040
fun2,7364969
sot5,7370420
ki1,7374722
ken2,7380487
ngang4,7386670
lau4,7392330
tung2,7397050
ban1,7402501
geu1,7408266
sui2,7413717
go4,7419377
ngut5,7423888
kit6,7428504
yui3,7433433
di3,7439093
cim3,7444544
lok5,7450727
doi4,7455238
la1,7461003
tu2,7465932
ci2,7471383
vui4,7477252
tang4,7482808
diam4,7488155
lon1,7494129
bu4,7499476
nga3,7504092
ngiun1,7509021
ka3,7514577
lu1,7519297
cun1,7523913
zak5,7529678
siong3,7534712
ngit5,7540372
ziong1,7545092
a3,7550961
co3,7556099
dien3,7561237
han4,7567211
liau1,7572558
ziong3,7577592
hong2,7583357
gien3,7588495
hong3,7594469
lai3,7599816
ten2,7604850
guk6,7611137
giam4,7615439
sit5,7620995
kok5,7626342
ngia1,7630331
ko1,7635051
ai1,7639562
nga4,7645222
vo1,7650047
lang1,7654558
kien2,7660323
cong3,7666506
gung1,7672271
