pron,offset
säk6 häu2 do1,4507180
dong1 da2,4512318
sæng1 be1,4515993
diu1 næng4,4519773
häu2 mung4,4523553
läi6 zi1 gok2 däu6,4527124
me1 zäi2,4534770
cüng4 yim1 yüng4,4538341
söng2 wa6,4543061
läu1 däu2,4547050
yäng4 mong6,4551248
cæng2 sük2 ce1,4554923
fæng1 kö4 zäp2,4559748
zäi1 löng6,4564468
ki4 cäng2,4567934
säk6 go1,4572132
cöi4 wa4,4575598
ziu1 lu6,4579064
hæng4 ca1 dap6 co1,4582426
lok6 yü1 zo6 yäng4,4591535
wæng4 köng4,4598658
zäng1 säng4 yäk6 yäk6,4602647
gü2 häng4,4608516
fæng6 co1,4611773
ngo1 gok2 däk2,4615448
yük6 däu6,4619228
löng1 säu2 hung1 hung1,4622799
züng1 wäi4,4631594
gäu1 si6,4635060
dæng1 säng1,4639571
lü4 da2 gwäng2,4644082
cüng4 ding6,4648907
du1 häu2,4652687
häu2 lu6 su1,4656467
cäng1 sa1 gung1 lu6,4660978
dip6 zäi2,4667892
si1 zök2,4671358
yäk2 ying4 yäk2 häng4,4675451
häu2 ngäi4,4681843
söng6 fui2 gai1,4685518
yiu4 sik6 yäm1 ngok6,4691074
cöng4 däu6,4699451
säng4 bæng1,4703440
wung6 gong1,4707847
tong2 ha6,4711836
si6 säk6 söng6,4715198
säng1 cäng2,4721381
söng1 cöng4,4725788
cöi4 cung4,4729672
ka1 lu6 li1,4733765
ya1 siu2,4737754
ziu1 sam1 mu6 si1,4741952
gwäi2 wa2 ling4 ping1,4751374
cäk2 gwäi2 häng4 wäi4,4757661
ba1 da2 häi6,4766352
gi2 ping1,4770863
fæng1 sæng1,4774747
häu2 siu1 säk2,4778945
töi1 zung6,4783979
ha6 bäk2 wäi4 läi6,4787968
täi1 ting1 häng4 däu6,4796032
häu2 häp2,4803782
deng1 zi2,4807457
sæng2 hü1,4811968
dai6 siu1,4815748
co1 gam1,4820155
fu2 söng6,4824457
diu6 bäng1 hing2 zöng1,4828655
wo4 päng4 gäp2,4836823
cung1 fäng1,4841961
to1 cöng4,4846368
säi1 do1 si2,4850148
se4 beng2,4854973
bæk2 köng4,4859275
tung1 däu6,4863055
ding6 dæng1 ce1,4866835
häu6 wa6,4871973
gong1 su1 sæng2,4875439
m4 häi6 häu2 mäng4,4880786
muk2 hung1,4886446
sæk2 zäi1,4890330
häu2 gäm2 du6,4894005
mäu1 gäm1,4898412
da2 gi1,4902505
löi4 yäk6 fong1 cöng4,4906389
fung6 läm4 hok6 si6,4913721
süng1 cüng4,4921576
zung6 yäu1 häu2 do1,4925669
zäu1 da2 yü4 tong1,4931956
zöi6 ok2 gäm2,4938452
zäk6 tung1 ba1 si6,4944217
päng4 küng4,4950922
yi4 fung1 yi6 zuk6,4954493
su1 mui6 päng4 säng1,4961094
wäi4 täu4 wa2,4969262
säk6 gwo1 fæng6,4974191
dæng1 läu1,4979538
täi4 läng1,4983213
bi1 sü1 zöng2,4986993
täi4 gai2,4992444
cäng4 gæng1,4996537
köng4 gwok2,5000839
päng4 yüng4,5004305
yäng1 du6 yäm1 ngok6,5007771
gü2 gök2 zæng1 säng4,5014790
täi4 fung2 kæk2,5022436
fo1 hok6 zäng1 säng4,5027156
säng2 säng2 däng6 däng6,5035533
zu6 täng1 zöng2,5043179
wung6 si2 ping2,5048735
pong4 mæng1,5054813
säng4 su1 säk6,5059011
dai6 luk6 zäi2,5063731
zu6 mäk2,5069182
zo6 zöng2,5072439
ngo1 di1 yäk2,5076741
häu2 yäk6,5080103
säng4 ging6 si6,5083360
hok6 sæng1 go1,5088811
wæng4 muk6,5093740
häu2 ge1,5097311
da2 cung1 fung1,5100986
säk6 gäng2,5105393
yäk2 löng1 du6,5109382
po1 læng6,5113789
söng1 wa6,5117360
zäng6 gäng1 fung6,5121453
ha6 ga1,5126696
däu6 däk2 gäm2,5130162
du1 häu2 gwo1,5134778
söng6 su1,5138871
söng1 yi1 wäi4 mäng6,5143173
zäng1 su1,5148833
ha6 ng1,5153031
wui4 fuk2 ha1,5156288
bu2 zap6 sing1 sæng1,5160381
lung4 wui6 däu6,5168967
löng6 gai2,5174001
häu2 hi1 säk2,5178617
mi6 gai2 zi1 mai4,5183233
ceng1 täi4,5190879
säu1 däu6 si6,5194554
fui2 sing1 zöng1,5199901
gäng1 zi1,5205457
häu2 söng1 säm1,5209759
fo1 zöng2,5215002
bui1 söi2 ce1 säng1,5219409
kæk2 zai1,5227473
ding6 gai2 zäk2,5231357
zäu2 zäu2 zäu2 zök6,5235973
gäm1 yäk6 häu2 dung1,5243514
yi1 zäi2 bing1,5249801
ceng2 gæng2,5255148
läi6 zäk2,5259346
zong1 bi6 cäi4 cüng4,5262812
zung6 yiu1,5270876
gi1 bäk2 zæk6 säk6,5274447
miu6 cü1 wæng4 sæng1,5281884
hong4 wa2,5290470
sing1 hük2,5294145
zik2 si2 gæng1,5298447
säm2 duk6,5304734
da2 bai6,5308096
säk6 zü6 däng2,5311562
säm1 tung1 wu1 zük6,5316909
tung4 säu4 däk6 kwui1,5324764
fuk2 söi2 næng4 säu1,5332096
zäu6 häi6 yäng1 wäi6,5338906
cäi4 sü1,5346552
säng1 wui6,5351168
hau6 fa1,5354739
häng2 yung4 yi6,5358519
tai1 cung1,5363030
si1 säk6,5367437
häu2 yäng4 häu2 ze2,5371426
da2 siu1,5378445
duk6 gwo1 sü1,5382120
ca1 gwu2 cü1,5386736
li1 wui6,5391456
yim1 säk6,5394922
bäk2 wäi4 so2 dung6,5398911
käm2 pi1,5406661
dim2 süng1 häu2,5410650
zung1 se4,5416310
mu4 cung4 käi1 hau2,5420403
wo6 bäk2 dæng1 häng4,5428362
cæng2 päng4,5433605
löng1 cek2,5436862
züng2 zü1,5441269
fui6 yäng4 zäng1,5445780
fu6 wui6,5450918
wong1 säng1,5454489
si2 yäk6,5458582
gäng6 yi6 ci4,5461839
cüng2 dok6,5467499
läu4 läu4 cöng4,5471070
su1 yi4 si6,5475999
gai1 sung1,5482495
gai2 fung1,5486902
nam4 zäi2,5491204
da2 däu1,5495402
läng4 kwok2 sing1 mäng4,5499077
wäi1 zäk6,5506827
cong1 ha6,5510293
fuk2 häk6,5513655
fuk2 muk6,5516599
tung4 läu1 tung4 bäu1,5519438
bi2 su1,5526979
wa6 säk6,5530550
gung1 zäi2 läu2,5534121
däk2 fu6 däu6 säi1,5539886
da2 mong1,5547323
cæng2 fo1 yi1 säng1,5550685
mæng6 mæng6 häng4,5557495
teng1 gwo1,5562006
mäng4 düng6,5565577
ye1 zung2,5569566
gwæng1 söng1,5573241
ha6 bung1 ki4,5577439
su1 da2 fäng2,5581741
wäi6 säng1,5587610
zäng1 miu6,5592226
zi2 wæng4,5595797
häu2 dam1 säm1,5599263
ga2 mäu6,5604819
wäi4 næng4,5608285
bui1 säm1,5611960
da2 pau2,5616367
gong1 wu4 däu6 yi6,5620251
fäi1 cäm2 mong4 säk6,5627583
häng6 wui6,5635751
zik2 gong1 sæng2,5639113
yäu1 gäm1 do1,5644356
hük2 zung1 duk6,5648972
gäng6 di6 dim2,5653483
yäng4 gau1,5658517
teng1 cäng2,5663028
yäk2 löng1 yäk6,5667330
cäng1 fui2 sæng2,5671005
wäi4 duk6,5676352
löng4 täi2 cung1,5679609
dai6 ngik6 däu2 zäu1,5685165
hæng4 däk2 zäu2 däk2,5692915
zäng1 zäng1 yäk6 söng1,5699829
cing4 säng1,5706639
züng1 su1,5710941
siu2 hi1 bu2,5715034
zäng1 säng4 song2 li6,5720381
häk2 säk2 gäm1 suk6,5727818
si1 gök2 ciu4 ting1,5734210
hung4 wäng6,5742901
wa4 yäng6,5746681
säng6 dai6,5750252
da2 fui1,5754345
wong4 däu6,5757707
yüng4 säng1,5761905
da2 däng2,5766207
deng1 si2,5769882
bäng6 muk6 yäu1,5774393
cam1 cöng4,5780680
ye1 säng1 säng1 mäk6,5784460
pi1 dæng1,5791897
cam1 ziu1,5795886
wung1 bu6 dong1 gü1,5799875
sæng1 mæng1,5807834
si2 yung6,5811509
häu2 gwai1,5815393
töi4 söng6,5819800
läng1 gok2 hiu1,5823684
zi2 si6,5828613
ce1 gwäi2,5832706
söng1 cung4 biu1 zäng2,5836381
co1 gwung2,5844967
yäng4 næng4 yi4 söng6,5849478
mäng4 tiu4,5857228
lüng6 gäm1,5861217
däng6 bäng2 köng4,5865310
söng1 dong1,5869926
dai6 zung1 wa4 gau1,5874333
dung1 bing6,5881247
nga4 cæk2 zäi2,5884818
däu1 ci1,5889956
zung2 zi2,5894467
ho4 li1 wuk6,5898769
sek6 häk2,5902967
wui6 yi1,5906224
pa4 söng1,5910004
si6 gwæng1 zung6 dai6,5913888
häu2 säi1 säng1,5922370
häng4 sing6 zäk2 däk2,5927404
si2 yü1 wung1 lok6,5933064
yäng4 gik6 di6 läng4,5940605
dai6 säng1 ngäng4 hong4,5947728
cäng4 bæng1 zöng2,5955165
cöi4 da2,5960303
siu2 löng1 häu2,5964396
cöng4 sing1,5969639
gäk2 da2,5973941
da2 æk2,5977407
dai6 ka1 si2,5980664
ha6 yäu4,5985802
ng6 zung1 fu1 gü1,5989268
bik2 gäng1,5996914
fu1 si6 sæng1,6000380
siu2 zäng6,6006040
häk2 se2,6010551
ling4 däng1 zäi2,6014122
yäu1 wui6,6019469
wäi4 fi1 zok2 dai2,6023040
ha6 zi1 söng6,6031313
cöng4 cäng1,6035720
zäng1 däu1,6040231
züng1 häu2 fung1,6044115
hok6 si1 zäi2,6049566
dæng1 ngæng1 zäi2,6055122
teng1 m4 teng1,6059738
yäk6 wäi4,6064040
fuk2 däu2 cöi2,6067611
säk6 zi6,6072854
gäng1 ngok6,6076947
söng6 däi1,6080204
wa6 bæng2,6084506
häu2 gung1,6088286
yü4 ci1,6092379
däu2 häng4 yäk6 si1,6096681
zi6 däk2 ki4 lok6,6102759
fæk2 se6 zam6,6108942
ciu4 säng1,6114080
tüng1 cäng4,6118591
m4 häu2 tung4,6122266
zung1 hok6 sæng1,6125941
yäng1 wäi6 häi6,6131497
söng1 zong1,6136844
wo4 tam4,6140937
fäng1 ha1,6144821
ho4 sing1,6148287
gai2 fong1 wäng6 dung6,6153112
yäm1 hau6 kæk2,6161176
däk6 si6 ni4,6166105
da2 ni1,6170930
leng1 ya1,6174187
cäng2 m4 cäng2,6177444
häu2 ngæng1,6181851
säng1 duk6,6185735
da2 ham1 lu6,6189097
mo2 bäk2 zök6,6193504
ha6 läng6,6198224
ga2 yi1,6201690
cöng4 zäu6 sam1,6205156
da2 m4 da2 däk2,6211339
cöi1 pu2,6215955
sæng2 kök2,6220571
yi1 gäng1 gäu1,6224142
yung4 ha6,6229489
du2 säk2,6233164
löng1 tong4,6236630
si1 gok2,6240305
yäk2 löng1 fäng6,6244189
löng1 ci1,6248700
gäp2 sæk2 ce1,6253420
cäi4 söng1 cäi4 lok6,6258349
cung4 ying6,6264636
bing1 su1,6268311
sing1 nai1,6272300
wäi4 sing6 zöi1 lok6,6276498
dai6 yäng4 dai6 löng6,6282263
pi1 zi2,6288968
fu2 næng6,6293166
yäp6 hong4,6296841
häu2 dai6 ging6,6300203
zäk2 gäm2,6305132
ha6 dik2,6308807
ha6 ming6,6312169
cöng4 ye6 mæng6 mæng6,6316158
ga2 gau1,6322968
yü4 sæng1,6326643
cöng4 zäu6 sing6 mu1,6331468
säng1 wäng4 si2 wui1,6339741
næng4 däu6,6348014
sæng1 lüng4 hi2 fuk6,6351794
sing1 du2 wäi4 fai1,6357454
cäng1 däu2,6365204
dæng6 gung1 zi2,6369402
cung4 häng1 dai6 ha6,6374436
ho4 li1 wuk6 däu6,6380096
häng4 läi1 yü4 yi4,6385756
yäng4 däu6 ngäi4 gi1,6394029
fung1 ci4 ding6 zäi1,6400003
mäu6 yäk6 zu2 zäk2,6408589
häu2 gwäi1,6416757
yäk2 lok6 cing1 zöng6,6420850
ma1 deng1,6427764
häu2 säi1 dam2,6431648
sing1 zuk2 güng2,6436682
dæng6 sæng2,6441716
cüng4 löi1 da2,6446227
tiu4 siu1,6450425
bi2 yäng4 diu2,6454832
ting1 ca1 di6 bik6,6459343
gam2 siu2,6468243
si1 wäi1 si6 læng4,6472650
diu6 züng1,6481027
gäng1 ho2,6485538
du1 häu2 häu2,6489213
täng4 söng6,6494456
cöng1 ping2 gung1 si1,6498236
häk6 säk6,6507136
yäk2 ning4 yäk2 du6,6511125
säng1 wæng4,6516159
cung4 täu4 däu1 mi1,6519625
yäu6 ha6,6527793
läk6 zäng1 söng6 yäu4,6531155
säk6 zü6 go1 säi1,6539741
yi4 næng4 zap6 zäng1,6546969
säi1 döi6 söng1 cüng4,6554406
da2 zäng1,6562470
gwäi2 däu6,6565936
da2 m4 da2 zäm1,6569611
söng6 bung1 ning4,6574958
hæng1 fæng1 dam6 hi1,6579678
löng1 täu1,6586174
bäi1 zi2,6590372
bing6 yi1 gäng2,6595092
ding1 däu2 häk2 bæk6,6600439
cüng4 däu6 ze2,6607667
löng1 wung6 si1 di6,6612492
bäk2 ce1,6620451
cäu2 säng1,6623917
cung4 säm2,6628324
cung1 beng6,6632731
gäng1 hæk2,6636511
di6 li6 yäng4 wo4,6640186
söng1 ping2,6647727
diu6 yäm6,6652134
ngo1 yi1 wäi4,6655809
ok2 zu6,6659902
däu6 däk2 bäng2 zäk2,6664100
zäk2 löng6 gwung2 li1,6670387
siu2 ging1 do1 gwai1,6676779
sæng2 säm1,6684529
yäk2 säk2 löng1 fäng6,6688622
yäk2 du6,6696581
däu6 tung2,6699734
fæng2 wäi4,6703827
gai2 yök6,6707293
zäng1 yäu4,6710968
tung4 hong4,6714643
hau6 gung1,6718109
züng1 zü1,6722620
täi1 gæng1,6727131
gim2 ping4 yi4,6730911
cäng1 zi1 wäi4,6735631
ok2 wäng6,6740560
zäk6 ok2 yü4 säu4,6744444
zap6 zung2,6751881
ci1 zi6,6755870
se4 gwo2,6760172
fui1 dai6 ping2,6763847
dai6 siu2 yi6 bing6,6769194
ho6 yi1 mung4,6777885
häng1 fai1,6782083
hau1 gäk2 ngok6,6786803
ga2 yäng4 zöng6,6791314
yäu1 wäng6 hæng4,6795825
yäng1 täi2 söng6 säng1,6800232
fäng6 su1,6808923
ga2 ming6 gü6,6813121
seng4 cüng1 yäng4,6817632
zo2 cai1 bæng6 gung1,6822561
bui6 si4,6830207
söng6 æk2,6834509
häi6 yäng4 di1,6838602
zäk2 zung6 dim2,6843113
m4 ceng2,6848460
däk2 si2 läu2,6852135
gung1 zäi2 zi2,6857064
sæng1 säi1 sæng2,6862829
ci1 ceng1,6867967
gäp2 sü1 gai2 kük2,6872374
bu2 zi2,6879079
gung1 tong4,6883590
täu4 ye1 säng1 cäng4,6887056
wäi6 yäng4 zok2 ga1,6894075
fu1 gung1,6900780
si1 ha1 yung6,6904769
cung4 cung4,6909698
o1 yü4 fung6 säng4,6913687
ho4 læng4 yäng4,6920810
dai6 yäu1 zok2 wäi4,6925008
gai1 si1 zäi2,6932445
bai6 ze2 wäi4 käu1,6937896
wu6 wäi4 yäng1 gwo2,6945437
fung4 ga1,6952456
näu1 säu1 säng4 nu6,6956549
ngäng4 hong4,6964717
löi4 se6,6968392
ci1 säng1,6972485
häng4 yäng4 däu6,6976787
gwu2 ha6,6982134
dæk6 ka1,6985182
cam1 hau2 ha6,6988753
si6 hi1,6993160
wäi6 liu1,6997462
da2 hi1,7001451
sam1 cung4 cöng1,7005022
zäng1 cöi2,7010996
dai6 bu1 däu6,7015194
äu1 täu4 gi2,7020123
häu2 däu1 gik6,7024739
zäng1 ping2,7029459
mung4 ha6,7033448
söng1 gung1,7037019
yäu1 zäi2,7041112
zung1 züng2,7045101
gung6 lok6,7049403
cäng2 köng4,7052765
hong1 näng4 däu6,7056649
da2 ga1,7061265
ce2 sing1 gung1 zäi2,7064522
säu4 wui6,7072377
gäu1 ha6,7075948
bäk2 siu2,7079310
duk6 yüng4 sü1,7083194
siu2 zong1,7088541
däng2 zäu2,7093052
yü4 ha6,7097041
zäng1 zi6 bi6 næng6,7100716
däu6 duk6,7108153
gäm1 gwäi1,7111410
pu2 du6,7115503
säng1 sing1 cäk2 lu4,7119701
häk2 söng1 ce1,7126302
fa1 wäi4 pau1 yäng2,7131545
pok2 täu4,7138668
bung2 zök6,7142134
diu6 dung6,7145809
kö4 zäp2,7149380
säm1 söng2 si6 säng4,7152951
löng4 yäu1 bäk2 cäi4,7161746
ting1 läng4 zi1 lok6,7170228
ning4 du6,7175888
mäng6 täi4 siu1 ning4,7179772
m4 häu2 gau2,7187627
sa1 däng1 wung1 säng4,7191616
ting1 fa1 beng6 duk6,7198635
züng1 zöng2,7205549
fui2 sing1 ga1,7209956
yäk2 duk6,7214990
pai4 sæng1 däu2 fui2,7217620
hau6 yüng4,7225266
duk6 yäm1,7229255
söi2 ce1 gwung2,7232930
säk6 söng1,7238695
häk2 säk6,7242997
mæng6 mo4,7246672
läu1 säng1 söng4 tam4,7249929
gwäi2 läu2 wa2,7258620
däu6 yi6,7263131
söng4 lok6 gai1,7266911
yü6 næng6 ze2,7272049
lüng4 hau6,7277187
ceng1 däu6 gok2,7281385
dai6 häng4 ki4 däu6,7285896
beng2 kæk2,7293228
pung1 deng1,7296590
mäk6 zäk2,7300683
fung1 cung1,7303940
tiu1 ha1 tiu1 ha1,7308451
yi6 duk6,7314216
löng1 wung6,7317996
ngong6 gü1 gü1,7321776
yü6 yi1 säm1 cöng4,7327019
züng1 wung1,7336232
siu1 gai2,7339907
wäng4 läng4,7344627
zöi1 säng1 fu6 mu1,7348093
säng1 yi4,7355948
king4 kwäng1,7359937
säng4 gau1,7364135
da2 gäng2 zi6,7368855
züng2 bo1,7373366
da2 ting1 cöi4 bo1,7376937
päng4 pai4,7383224
päng4 fong4,7387840
käng1 täng1,7391515
gi1 wui6 zü2 yi6,7395399
löng1 ye4 süng1,7401791
züng2 ga1,7407451
yung4 yung4 læng6 læng6,7411231
bi2 yäng4 häp2,7418772
si1 ha1 sing1,7422761
zi1 cung1,7427690
däu6 bik6,7432201
sap6 suk6 gäu2 täu4,7435772
fæng2 dæng6,7443522
dai6 zäng6 zöng6,7447302
fui1 wui6 di6 dim2,7452022
täi2 cung1 gäi1,7459041
ying6 döi6 zing1 zäng1,7463866
zäk6 ci2,7472034
zap6 zung1 zäng1 säng4,7476441
wung1 fäng6,7483982
bäu2 sing1,7488284
zäng1 läng4,7492900
ging1 säng1,7496262
zu6 gäng2 mäk2,7500460
ha6 säi1 täu4 töi1,7505285
bäu2 gok2,7511990
cung4 cuk2,7515456
yäng1 zung6 yü4 sæng1,7519340
gam2 sæng2,7527404
wa4 yü6 gik2,7532124
mu4 si4 mu4 häk2,7536635
gäm1 zæng2,7544490
ngäi6 mäng4 cäng1,7548583
zu6 sæng1 yi1,7553826
zäng1 leng1,7559277
da2 fui1 gi1,7562743
wui6 tung4,7566941
ha6 ziu6,7570721
da2 wok6,7574710
ni4 dæng1 ya1,7577758
fung4 dæng1,7582165
beng2 gung1,7586676
zäk2 zæng2,7590351
zek2 ying4 ping1 yü1,7594131
däng2 düng1,7602508
häu2 tung4 bi6 au1,7606288
so1 da2 söi2,7612993
säng1 cæng2 läk6,7618444
cung4 häng1 fæk2 lok6,7622955
säng4 gäng1 gau1 zäk2,7629765
fung4 bui1,7636679
bäk2 ga2 wui6 käu4,7640772
ting1 sæng1 ting1 yöng1,7647373
yäu4 häng4,7655123
söng1 bäng2 gäng1 zäi1,7659007
mäi1 täu4,7668011
yäng4 ne1,7672000
häng1 bing6,7675362
li1 bing6,7679037
zung6 dai6,7683339
ha6 fui2,7687328
tip2 gäng6,7691003
su1 gü1 gi1,7694260
säng2 siu2 siu2,7699607
wäi4 yäng4 si1 biu2,7705267
ha6 cü4,7713226
cäng4 gäng1 cong1 fui2,7717319
ngai4 sæng1 ngai4 si2,7724547
gai2 mung6,7732088
zo6 zing1,7735763
säng1 mäk6,7739856
co1 ngok6,7743113
di6 ha6 cäng4,7746684
löi4 hæng4 hü1,7750882
bung2 fo1 säng1,7755811
da2 tung1,7761158
gik6 wäi4 pong4 dai6,7764938
säng1 gong1,7773002
gäng1 häp6 zu2 zäk2,7777095
häu1 säng1,7784741
ziu1 ping2,7789252
däk6 wäi6,7793659
dai6 mäi1,7797334
cäu2 säk6 dung6 mäk6,7801009
gai1 söng6,7808550
cæng2 ceng1,7812225
gäng6 ki4,7816005
zung1 söng6 käp2,7820203
hau6 mu6,7825341
zæk2 seng2,7828807
ha6 yäk2 bu6,7833005
tüng1 sing1,7837516
ma1 zi1,7841714
bi6 zi2,7845807
läu1 bung6,7850214
cung4 gwäng1,7854203
zäm2 zäk6,7858714
häu2 sing6 mu6,7862285
söi2 gwäng2 ca4 leng1,7868050
läk2 ce1,7875382
hung1 läng4,7879057
däu6 häng6,7882523
ling4 ga1,7886616
fa1 gai2,7890500
häu2 dai2,7894175
cung4 ting1 yi4 gong1,7898373
säng6 ha6,7906541
köng4 döi6,7910112
gwong2 fu2 wa2,7913787
ning4 wa6,7918403
ye1 säng1,7921660
tong4 ka1,7925649
zäi2 söi6,7929533
wäi4 wu6 wo4 päng4,7933417
gung1 si1 wui6 yi1,7939913
söng2 mäng6 ha1,7948395
teng1 gäu1,7952697
ho2 yi1 da2,7956581
cäi4 zäu1,7960361
cüng4 säm1 säk6,7964454
päng4 bæng2,7969488
si2 zäi2 bau1,7973790
sung1 yung4 bäk2 bäk2,7979450
läng1 si6 gwung2,7985633
di6 zäk2,7991502
zöi1 go1 zöi1 mu1,7994759
bäk2 zuk2 wäi4 lü6,8001673
mæng6 yäng1 läng4 dæng1,8008692
bäu1 duk6,8015397
sæng1 zi1,8018654
o1 læng6 si2,8022956
zäu6 yi1 gäng1,8028303
cai2 bo1 ce1,8033441
köng1 ngæng4 fung1 siu1,8038057
täi2 cung1,8045494
fong1 deng2,8049587
mo1 fæk2 siu1 nü1,8053576
ci1 cök2,8062267
yäu6 bi2,8066465
mäk6 däu2 fo1 ce1,8070454
päng4 gwäng1 cuk2 du6,8078309
häng1 tiu1,8085955
da2 cäi4,8089839
säi1 fung1 yäk6 ha6,8093201
ha6 cüng1,8098966
fæng6 däk2 zök6,8102955
tüng1 zäng1,8107257
säng1 gwong1 geng2 leng1,8111350
cung4 läm4,8117846
ga1 bäu6,8121521
häu2 yüng1,8125196
me1 wa2,8129603
fui1 gong2 yäu1 wa6,8132965
häk2 duk6,8138625
näm2 näm2 ha1,8141569
gwung1 cöng4 cüng1 düng6,8145871
zik2 mo4,8154039
wäi4 si4 mi6 mæng1,8157296
zöi1 gæng1,8165882
söi2 däk6,8170184
gäng2 zok2 cam1 hau2,8173650
fæng1 kö4 hung4 su1,8181296
da2 fi1 gi1,8189464
yü4 si1 yü4 wa6,8194080
säng4 gäng1 däu1,8204443
dai6 si1,8209686
ha6 säi1,8214406
ming1 fäi1 dap2 ce1,8218081
ni1 gok2 däk2,8226354
da2 lip6,8230656
zäng1 süng2,8233704
löng1 bai6 kü1 söng1,8238111
wäng6 ngau4 si6 täng1,8245025
ki4 si2 gü1,8252775
gwa1 ting4 li1 ha6,8257495
köng4 fa1,8263155
pong4 säng1,8267353
pu4 gong1 cüng1 däu6,8271551
teng1 höng1,8279510
bäk2 mäng4 gok2 läi6,8283185
yäu4 ying4 yi4 säng1,8290726
gäi1 zäi2,8299103
löng1 wung6 döi1 wa6,8303196
yök6 sek6 mu4 läng4,8310215
da2 cäu2 gäng1 se4,8317965
zeng1 gwai1,8326238
zæng1 hæk2,8330749
cung4 dip6,8334215
zäng1 sing1,8337890
ok2 lük2 ting1 hi1,8342192
häk6 mu1,8349106
häu2 dam2,8353199
wo4 sing6,8357397
dæng1 su1,8361490
di6 päng4 sing1,8365897
sam1 gung1 gäng1 fäi1,8371766
gäng1 hi2 gau1 zap6,8381293
säng6 li1 säng4 zöng1,8389043
däu6 lu6,8397316
gi2 deng2,8400887
häng1 hau2,8404458
do1 cung1,8409178
häu2 si1 do1,8413271
ci1 mong1,8418096
cäi4 bi6,8421876
ging1 zap6 säng1,8425865
gäng1 tiu1,8431003
ha6 gung1 fu1,8434992
sæng1 zi6,8440235
yim1 wu1 gäm2,8444537
gäm1 duk6,8449780
säp6 zäi2,8452933
ni4 yöng6 ya1,8456504
söng2 teng1,8461120
cäu1 zöng6 wa6,8465213
bi2 m4 bi2,8470247
gäu2 däu6,8473922
gæng2 bing6,8477702
säng1 si2 zi1 gau1,8481482
da2 säp2,8490486
zäu2 ha6 bo1,8493639
dai6 gau1 fäng1,8498150
ting1 da2 löi4 pek2,8503393
häu2 do1,8508740
gai2 m4 gai2 säk2,8512520
bäu6 gäk2,8518703
häu6 wui6 mu4 ki4,8522169
läu4 häng4,8529501
ce1 zöng2,8533385
m4 züng1 cung1,8537478
m4 si2 gong2,8542616
zök6 si4,8547545
yöng6 säng4,8552265
yäk2 si4 bung1 häk2,8556358
täu2 wui4 gung1 däu6,8562959
da2 cæng4,8569037
mong4 zung2,8572503
säng4 yü1,8577119
häu2 gi2 yäk6,8581108
päng4 zäk2,8585201
si1 zik2,8588772
läu1 co1,8592552
häu2 köng4,8596645
bung1 sæng1 bäk2 suk6,8600634
gäng6 a1,8607339
ham1 da2 ham1 sæk2,8610387
cäi4 täu4,8616674
löng1 häu4,8620349
yiu1 da2,8624338
säng6 hi1,8628118
mu4 yi1 wäi4 säng1,8632211
söng6 yäng2 ki4 gæng1,8638916
ok2 gwung1 mung1 yäng4,8646875
bu6 fäng6,8654312
sing6 gai2 yäng4 yi1,8658510
hau1 da2,8665320
bäk2 säng4,8669413
mo4 si4 gæng1,8673297
ha6 fong1,8678748
yäu1 fæng1,8682528
da2 lik6,8687039
dök2 säk6,8689878
päng4 diu6,8693971
zung1 söng6 so2 säk6,8697751
säng1 yü1 yäu1 wæng6,8705815
fæng1 sü4 tong4 söi2,8714088
ha6 lu6,8722047
luk6 däu6,8725409
yäk2 säng1 yäk2 säi1,8729502
löng1 so1 ziu1,8735894
cäu1 su1,8741241
li6 dam6,8745439
wäi1 zung6,8749114
zi6 da2 zöi2 ba1,8753103
zü6 wui6,8758450
mäu1 gi1 wui6,8761707
zok2 go1 gwu1 zäi2,8766741
bi2 zi6 gi2,8773237
gü1 wäi4 gi2 yäu1,8777853
hæng6 du6,8784245
päng4 häng4 si4 hung1,8787920
säng4 yip6 gai1,8795984
gong1 zöi6,8801540
ng6 yi1 wäi4,8805424
säng4 bæng1 yäng4,8811189
häu2 do1 ci1,8815596
häng4 zöng1 zäu6 muk6,8820003
m4 häu2 cöi2,8826917
zäng1 au1,8831115
leng1 leng1,8835417
m4 säk2,8839197
säk6 gwo1 si2,8842245
söng1 ha1 tong4,8847174
wo4 häp6 sek6,8852103
yü4 sæng1 zuk2,8857659
cüng4 sü1,8862275
tüng1 söi2 tüng1 ding6,8866577
wäi6 go1,8874014
zæng1 säng4,8877480
säu1 duk6,8881260
nam4 bung6,8884831
ping2 cäu4,8888924
ng1 häng4 him1 söi2,8892495
fong1 ha6,8898991
ce1 tiu4,8902353
bæk2 säng4,8905715
m4 gok2,8909808
ce1 sam1,8912961
ye6 gæng1,8916950
siu2 siu2 za1,8920939
da2 gæng1,8926182
mäng4 ha6,8929648
ha6 täi2,8933219
ha6 yäk2 döi6,8936894
tiu1 zäi1,8940778
gau1 häu2,8944662
yöng4 wa2,8949069
däng2 gæk2,8952744
cüng4 zung1,8956210
tam1 häu2,8960408
cung1 söng2,8964606
cing1 fäng6 zi1,8969117
yäng1 ni4 wa2,8974255
lok6 däu6,8978557
wung1 si4 yüng4 säng4,8982546
wäi6 säm6 mo1,8991759
züng1 suk6,8997210
mäu6 mäng4 däng2 täi1,9000467
wo4 gai2,9008949
suk6 yü1,9012729
ying1 wui6,9017031
